50746,300,16,20,74154B203
17246,100,12,16,74154B203
51346,300,17,44,74154B203
85046,500,17,44,74154B203
34046,200,41,44,74154B203
17346,100,41,16,74154B203
445846,300,14,16,57060U100
148646,100,14,16,57060U100
125146,300,32,16,25459Y389
52546,300,20,24,74154B203
53446,300,20,17,74154B203
10646,60,20,17,74154B203
